"person_id","person_type","crash_record_id","vehicle_id","crash_date","seat_no","city","state","zipcode","sex","age","drivers_license_state","drivers_license_class","safety_equipment","airbag_deployed","ejection","injury_classification","hospital","ems_agency","ems_run_no","driver_action","driver_vision","physical_condition","pedpedal_action","pedpedal_visibility","pedpedal_location","bac_result","bac_result_value","cell_phone_use"
"O1835176","DRIVER","c7165523b1dc5cf37d71aaff6d4ce0c7cc795cbcdc04e0e7d76e7137a3635b9995aa11cc9116a25e70fe5ddd5f978e01861b90a18488b0507de5ab43677436f5","1748119","2024-06-04T15:00:00.000",,"CHICAGO","IL","60612","F","50","IL","D","USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835160","DRIVER","da08d1399e21b00e79948019709ccbf01f83a1bf841636331917518d3847b4faba490c0e4e75b2c6a27b5d6a28b018b4e40b61e688ee0cd4afb84c0b91587ff9","1748109","2024-06-04T15:00:00.000",,,,,"M",,"XX",,"USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"DISREGARDED CONTROL DEVICES","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835161","DRIVER","da08d1399e21b00e79948019709ccbf01f83a1bf841636331917518d3847b4faba490c0e4e75b2c6a27b5d6a28b018b4e40b61e688ee0cd4afb84c0b91587ff9","1748115","2024-06-04T15:00:00.000",,"CHICAGO","IL","60628","M","27","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834752","DRIVER","f921059f01dc66364b6b565994ade12cccbe325791063996247a5a069c909cbfc4d017344159c7279fe6150555ecca0b557d1d8f129335116d63e6caef34f7cd","1747713","2024-06-04T15:00:00.000",,,,,"M",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"FOLLOWED TOO CLOSELY","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1834753","DRIVER","f921059f01dc66364b6b565994ade12cccbe325791063996247a5a069c909cbfc4d017344159c7279fe6150555ecca0b557d1d8f129335116d63e6caef34f7cd","1747714","2024-06-04T15:00:00.000",,,,,"F","58","IL",,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834742","DRIVER","fdb2158b9b980d8038068017234d0cbd203f8d089d9b9bc3b5d6e1c2007968b5b924bc5274c25d1e78840d832be1cd1fb915f5bd97852c940f3b0129c2037912","1747711","2024-06-04T15:00:00.000",,"CHICAGO","IL","60622","M","71","IL",,"SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834743","DRIVER","fdb2158b9b980d8038068017234d0cbd203f8d089d9b9bc3b5d6e1c2007968b5b924bc5274c25d1e78840d832be1cd1fb915f5bd97852c940f3b0129c2037912","1747712","2024-06-04T15:00:00.000",,"CHICAGO","IL","60622","M","43","IL",,"SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834732","DRIVER","44f316d79af4db77a498f3ff36e6392b4028c42c4038d38ec08c4e64c8fd68217251bcca5efe3588694a4b68238994acdcf07c4a4dadfb6e92e4671d69b20349","1747743","2024-06-04T14:55:00.000",,"CHICAGO","IL","60614","F","25","IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NONINCAPACITATING INJURY","NORTHWESTERN MEMORIAL HOSPITAL","CFD",,"OTHER","UNKNOWN","REMOVED BY EMS",,,,"TEST NOT OFFERED",,
"O1834733","BICYCLE","44f316d79af4db77a498f3ff36e6392b4028c42c4038d38ec08c4e64c8fd68217251bcca5efe3588694a4b68238994acdcf07c4a4dadfb6e92e4671d69b20349",,"2024-06-04T14:55:00.000",,,,,"M",,,,"BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY)",,"NONE","NONINCAPACITATING INJURY",,,,"NONE","UNKNOWN","UNKNOWN","WITH TRAFFIC","NO CONTRASTING CLOTHING","BIKE LANE","TEST NOT OFFERED",,
"O1834695","DRIVER","d52055c8aacc6f831ff2864a2f783cb1e6a10e59e54efc4c06256fb71b69932184d5679d8f3bf30f231719ef9e5715fd11bc14977058df6c4546c5bf605f16fc","1747662","2024-06-04T14:55:00.000",,"CHICAGO","IL","60626","F","36","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"IMPROPER LANE CHANGE","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1834696","DRIVER","d52055c8aacc6f831ff2864a2f783cb1e6a10e59e54efc4c06256fb71b69932184d5679d8f3bf30f231719ef9e5715fd11bc14977058df6c4546c5bf605f16fc","1747672","2024-06-04T14:55:00.000",,"CHICAGO","IL","60645","M","52","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1834754","DRIVER","6f9c988a5462ba48b14a2782d40766190c6a05f595ab800c6b16440ffb3c299e50d22d81bf1188e74addce93001a78b8b041add507ebcb7367851e5cfbecb17d","1747718","2024-06-04T14:50:00.000",,"CHICAGO","IL","60628","M","31","IL",,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834755","DRIVER","6f9c988a5462ba48b14a2782d40766190c6a05f595ab800c6b16440ffb3c299e50d22d81bf1188e74addce93001a78b8b041add507ebcb7367851e5cfbecb17d","1747741","2024-06-04T14:50:00.000",,"HARVEY","IL","60426","F","37","IL",,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834606","DRIVER","78bc9d0cb50624473e2dd53ae6228ff03bdb9443034ebec09793dcc0700e683be031ba5bac168d6fa1c281c0e979f7a4e697bde2f1f10157df5961c0a01a05ca","1747585","2024-06-04T14:50:00.000",,,,,"X",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1834590","DRIVER","aa0970c1fc0eeb05099d8a183eb1f2116851a3136ca4227c6bfc1dff09e9d945d2cecba2b25b81e9b94a2a0e34eb19aa778d0d9ac7aec4436aa3ec631d8eccea","1747597","2024-06-04T14:50:00.000",,"CHICAGO","IL","60645","M","57","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY","REFUSED","NONE",,"OTHER","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1834591","DRIVER","aa0970c1fc0eeb05099d8a183eb1f2116851a3136ca4227c6bfc1dff09e9d945d2cecba2b25b81e9b94a2a0e34eb19aa778d0d9ac7aec4436aa3ec631d8eccea","1747639","2024-06-04T14:50:00.000",,"CHICAGO","IL","60645","F","46","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY","REFUSED","NONE",,"OTHER","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834620","DRIVER","703d3c77c37b4df82c9d2820a2739647f2b8b48b28f22cdeec7d2f2b5903377cb35e33a118608b81b1e04efe404fce429d2a98b87b8eeacf88cc580e5f57eb76","1747593","2024-06-04T14:45:00.000",,,,,"M",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"OTHER","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1834621","DRIVER","703d3c77c37b4df82c9d2820a2739647f2b8b48b28f22cdeec7d2f2b5903377cb35e33a118608b81b1e04efe404fce429d2a98b87b8eeacf88cc580e5f57eb76","1747601","2024-06-04T14:45:00.000",,"CHICAGO","IL","60629","M","51","IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834622","DRIVER","703d3c77c37b4df82c9d2820a2739647f2b8b48b28f22cdeec7d2f2b5903377cb35e33a118608b81b1e04efe404fce429d2a98b87b8eeacf88cc580e5f57eb76","1747611","2024-06-04T14:45:00.000",,"CHICAGO","IL","60617","F","23","IL","D","NONE PRESENT","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834623","DRIVER","703d3c77c37b4df82c9d2820a2739647f2b8b48b28f22cdeec7d2f2b5903377cb35e33a118608b81b1e04efe404fce429d2a98b87b8eeacf88cc580e5f57eb76","1747621","2024-06-04T14:45:00.000",,,,,"F",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"NONE","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"P405782","PASSENGER","703d3c77c37b4df82c9d2820a2739647f2b8b48b28f22cdeec7d2f2b5903377cb35e33a118608b81b1e04efe404fce429d2a98b87b8eeacf88cc580e5f57eb76","1747611","2024-06-04T14:45:00.000","6","CHICAGO","IL","60617","M",,,,"USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1834584","DRIVER","d0c7e0d0616105900fddd8a9877f2c0e853f7feee60a053489f5f747fe46db38fbe0cde422f1b234e614366c026cb0e2fb91f7daaa3a5e89241f130021f48320","1747564","2024-06-04T14:45:00.000",,"CHICAGO","IL","60622","F","47","IL",,"SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"OTHER","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834585","DRIVER","d0c7e0d0616105900fddd8a9877f2c0e853f7feee60a053489f5f747fe46db38fbe0cde422f1b234e614366c026cb0e2fb91f7daaa3a5e89241f130021f48320","1747571","2024-06-04T14:45:00.000",,"CHICAGO","IL","60647","M","79","IL",,"SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"OTHER","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834580","DRIVER","9f967a2b597c696d83286794c46f2d72bb5440fa22c1d23cec5c2a78855be6d6192bb506ea940578035b106729bd53d0b757a046b25602e9cb6d20362ac7b12d","1747552","2024-06-04T14:42:00.000",,,,,"M",,,,"USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"OTHER","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1834588","DRIVER","102950f7f3b1ad998ff15b222dbdc3ca5daa4fd570311f15451dd500349b2801c00541fcd5fe57701a7a746e208f9697b56f79ba3f457f0c97e7cf77e1827ec2","1747563","2024-06-04T14:40:00.000",,"CHICAGO","IL","60638","M","62","IL","C","NONE PRESENT","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"IMPROPER BACKING","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834632","DRIVER","98c7f6dd744163dca5c181d208b00840a68624165ba8e47de1be2760e564328d88fa93afd49a6d8fd6f11cc39b97d688c8d5b4d52fd1ebc8ecf7ee23bff321ef","1747604","2024-06-04T14:40:00.000",,"CHICAGO","IL","60609","M",,"IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY","REFUSED",,,"EMERGENCY VEHICLE ON CALL","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834633","DRIVER","98c7f6dd744163dca5c181d208b00840a68624165ba8e47de1be2760e564328d88fa93afd49a6d8fd6f11cc39b97d688c8d5b4d52fd1ebc8ecf7ee23bff321ef","1747616","2024-06-04T14:40:00.000",,,,,"X",,,,"USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY","UNKNOWN",,,"NONE","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"P405781","PASSENGER","98c7f6dd744163dca5c181d208b00840a68624165ba8e47de1be2760e564328d88fa93afd49a6d8fd6f11cc39b97d688c8d5b4d52fd1ebc8ecf7ee23bff321ef","1747604","2024-06-04T14:40:00.000","3","CHICAGO","IL",,"M",,,,"USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY","REFUSED",,,,,,,,,,,
"O1834576","DRIVER","d8ab5e748208d40a1a829e73cb7fe4afc4ef81e66f2beda91cce63d250e513c37e2f7decc6b7589620ad386dae891db3f27a63b8b5c596c96ca52c6a72fa5ce0","1747549","2024-06-04T14:37:00.000",,"CHICAGO","IL","60623","M","26",,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834577","DRIVER","d8ab5e748208d40a1a829e73cb7fe4afc4ef81e66f2beda91cce63d250e513c37e2f7decc6b7589620ad386dae891db3f27a63b8b5c596c96ca52c6a72fa5ce0","1747558","2024-06-04T14:37:00.000",,"SCHAUMBURG","IL","60194","F","30","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834561","DRIVER","2401bd7b5f9e9a58668199f7201adfa9a11e460c5067fc70c3d3997aa3fdf9d20f58939a4c7dc2961e7ed8b667c09557577b866cd87b44dedb4c7176bfa440d8","1747535","2024-06-04T14:35:00.000",,,,,"X",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1834562","DRIVER","2401bd7b5f9e9a58668199f7201adfa9a11e460c5067fc70c3d3997aa3fdf9d20f58939a4c7dc2961e7ed8b667c09557577b866cd87b44dedb4c7176bfa440d8","1747540","2024-06-04T14:35:00.000",,"CHICAGO","IL","60644","F",,"IL","B","NONE PRESENT","NOT APPLICABLE","UNKNOWN","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835366","DRIVER","77fa76826800d57908ab306d0235cabda73ea308d28763356335d0e12c43e35db549faae153a89668efbfdb1c8da6cd54a97bc59764bf59731d28cc9c7e52599","1748292","2024-06-04T14:35:00.000",,,,,"X",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","UNKNOWN","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1834586","DRIVER","012c789f353bf95bc1ec40f3fe9a1e02dc96519fedcf3590ab670377cdc1dd7cdf1e17153e05bef3a46193206c208bc82537a2a1995fa0b5c84fce9ed401ed09","1747638","2024-06-04T14:30:00.000",,"CHICAGO","IL","60629","F","53","IL","D","NONE PRESENT","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"OTHER","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834587","DRIVER","012c789f353bf95bc1ec40f3fe9a1e02dc96519fedcf3590ab670377cdc1dd7cdf1e17153e05bef3a46193206c208bc82537a2a1995fa0b5c84fce9ed401ed09","1747645","2024-06-04T14:30:00.000",,"CHICAGO","IL","60629","F","34","IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835337","DRIVER","a6a8e6bb9ea2886a9a9191e5ad74d4bcf51c35687ded4f4833af0a556f78f5088bd2e42c4495f3c6f72a667462cbf6d51eab6a6cf181f21eed5004819c9b8fdb","1748267","2024-06-04T14:30:00.000",,,,,"M",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","UNKNOWN","NO INDICATION OF INJURY",,,,"DISREGARDED CONTROL DEVICES","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835344","PEDESTRIAN","a6a8e6bb9ea2886a9a9191e5ad74d4bcf51c35687ded4f4833af0a556f78f5088bd2e42c4495f3c6f72a667462cbf6d51eab6a6cf181f21eed5004819c9b8fdb",,"2024-06-04T14:30:00.000",,"CHICAGO","IL","60625","F","70",,,,,,"REPORTED, NOT EVIDENT","ILLINOIS MASONIC HOSPITAL",,,"NONE","NOT OBSCURED","NORMAL","CROSSING - WITH SIGNAL","CONTRASTING CLOTHING","IN CROSSWALK",,,
"O1834574","DRIVER","cbcf0334317f596229001b5621ce8e735e8f17724d6105bed62e47ceca0c58a604b04bbb0bedf41dc1ef83e27d2398afb49ac7691ef32335c1bd78b9a504f932","1747559","2024-06-04T14:30:00.000",,,,,"X",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"IMPROPER LANE CHANGE","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1834575","DRIVER","cbcf0334317f596229001b5621ce8e735e8f17724d6105bed62e47ceca0c58a604b04bbb0bedf41dc1ef83e27d2398afb49ac7691ef32335c1bd78b9a504f932","1747565","2024-06-04T14:30:00.000",,"CHICAGO","IL","60628","F","50","IL","D","NONE PRESENT","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834626","DRIVER","b7e5b7489f8c94e9187c1d99d9e4f8d1a5a4575831ca59ddbb628b0d3bac2b690bc4c51559842112bae210476f4ad9b32fd4df017e1b6fc315713765d1e5aee3","1747617","2024-06-04T14:15:00.000",,"CHICAGO","IL","60638","M","67","IL",,"SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"OVERCORRECTED","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1834528","DRIVER","cb1b448b6915eda37e0874e3006ba5c0fd1420908a22b9bf343a73f65f06ec4ad04e5c2d3a27c20cc22fa041177605ed0999c1b4b1a7a47196e91c07c73d8916","1747503","2024-06-04T14:01:00.000",,"PARK FOREST","IL","60466","F","37","IL",,"USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"IMPROPER BACKING","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1834529","DRIVER","cb1b448b6915eda37e0874e3006ba5c0fd1420908a22b9bf343a73f65f06ec4ad04e5c2d3a27c20cc22fa041177605ed0999c1b4b1a7a47196e91c07c73d8916","1747515","2024-06-04T14:01:00.000",,"CHICAGO","IL","60640","M","56","IL","D","USAGE UNKNOWN","NOT APPLICABLE","UNKNOWN","NO INDICATION OF INJURY",,,,"NONE","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1834550","DRIVER","13673ea186b0449a393f70def80c69b0094ec633531ba9e571016d57fd5487796060226c9dbcc5e781d635b9795425f88436a7e7ad3e759816b97d035a187382","1747520","2024-06-04T14:00:00.000",,,,,"M",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"IMPROPER LANE CHANGE","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1834551","DRIVER","13673ea186b0449a393f70def80c69b0094ec633531ba9e571016d57fd5487796060226c9dbcc5e781d635b9795425f88436a7e7ad3e759816b97d035a187382","1747524","2024-06-04T14:00:00.000",,"CHICAGO","IL","60631","F","77","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834598","DRIVER","15373e5176390469fb7d423e83b8fb938f816de80ec178f7d6980c6af25fb6dd3088224188397b6ace6565846c24b29c828725580df1fc91a89b306970a77fdf","1747575","2024-06-04T14:00:00.000",,"CHGO","IL","60630","M","57","IL","D","USAGE UNKNOWN","DID NOT DEPLOY","NONE","INCAPACITATING INJURY",,,,"FAILED TO YIELD","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1834599","DRIVER","15373e5176390469fb7d423e83b8fb938f816de80ec178f7d6980c6af25fb6dd3088224188397b6ace6565846c24b29c828725580df1fc91a89b306970a77fdf","1747582","2024-06-04T14:00:00.000",,"CHGO","IL","60656","F","19","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1834548","DRIVER","496e6683716221e3068fa2fcd98353cce7d5e16cc279dd5de1f3b7f09168d45e6e0f4a437a0a26a370ae2d9959597e16f1441744a91f8f6d19643b115b1f0918","1747525","2024-06-04T14:00:00.000",,"CHICAGO","IL","60613","F","76","IL","D","USAGE UNKNOWN","DEPLOYED, COMBINATION","NONE","NO INDICATION OF INJURY",,"CFD 12",,"DISREGARDED CONTROL DEVICES","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834549","DRIVER","496e6683716221e3068fa2fcd98353cce7d5e16cc279dd5de1f3b7f09168d45e6e0f4a437a0a26a370ae2d9959597e16f1441744a91f8f6d19643b115b1f0918","1747537","2024-06-04T14:00:00.000",,"CHICAGO","IL","60634","M","57","IL","D","USAGE UNKNOWN","DEPLOYED, COMBINATION","NONE","NO INDICATION OF INJURY",,"CFD 12",,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834545","DRIVER","c10628bb68cec9e9ca447c5b49bd38616bd676399b4f890c6f7e46f5433fd44f1ac0fd14bf0142ae5955b404e4da270d079cced11312674dde04214a455fd859","1747518","2024-06-04T14:00:00.000",,,,,"M",,,,"USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1834546","DRIVER","c10628bb68cec9e9ca447c5b49bd38616bd676399b4f890c6f7e46f5433fd44f1ac0fd14bf0142ae5955b404e4da270d079cced11312674dde04214a455fd859","1747523","2024-06-04T14:00:00.000",,"CHICAGO","IL","60645","M","59","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834532","DRIVER","a2d60222ad46086cbf23a26a4a47c441db26ed99857cde8370a64a93921765e28180dccbed88f9375e63f8ba2e808951bf2159ad10a7e650a863f37c4fc53fcc","1747505","2024-06-04T13:57:00.000",,"CHICAGO","IL","60645","M","79","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","PARKED VEHICLES","NORMAL",,,,"TEST NOT OFFERED",,
"O1834533","DRIVER","a2d60222ad46086cbf23a26a4a47c441db26ed99857cde8370a64a93921765e28180dccbed88f9375e63f8ba2e808951bf2159ad10a7e650a863f37c4fc53fcc","1747512","2024-06-04T13:57:00.000",,"CHICAGO","IL","60626","F","22","IL","T","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835267","DRIVER","c1824944e699f235bc1d64e169c28cb6da7342cf26cc7e17467ad24634004fe6e58e4af2156a551c6a61912b29757b5b14e6592deed892f5e267325b7a78d09f","1748214","2024-06-04T13:41:00.000",,"CHICAGO","IL","60647","M","21","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY","REFUSED",,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835268","BICYCLE","c1824944e699f235bc1d64e169c28cb6da7342cf26cc7e17467ad24634004fe6e58e4af2156a551c6a61912b29757b5b14e6592deed892f5e267325b7a78d09f",,"2024-06-04T13:41:00.000",,"CHICAGO","IL","60647","M","53",,,"HELMET NOT USED",,"NONE","NONINCAPACITATING INJURY","STROGER","45",,"OTHER","UNKNOWN","UNKNOWN","CROSSING - NO CONTROLS (NOT AT INTERSECTION)","NO CONTRASTING CLOTHING","IN ROADWAY","TEST NOT OFFERED",,
"O1835363","DRIVER","8916e7b4f7b3d54796702cba446bcff995fcd39308183b68d2b3c379b00a45df0240279cda3066603bde6a7cbec57617b9cff76312bc70226ed1a9c62d5e562a","1748295","2024-06-04T13:30:00.000",,"CHICAGO","IL","60656","F","37","IL",,"USAGE UNKNOWN","NOT APPLICABLE","UNKNOWN","NO INDICATION OF INJURY",,,,"IMPROPER BACKING","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835364","DRIVER","8916e7b4f7b3d54796702cba446bcff995fcd39308183b68d2b3c379b00a45df0240279cda3066603bde6a7cbec57617b9cff76312bc70226ed1a9c62d5e562a","1748297","2024-06-04T13:30:00.000",,"CHICAGO","IL","60634","M","56","IL",,"SAFETY BELT USED","NOT APPLICABLE","UNKNOWN","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834572","DRIVER","9c3231b44a79c2aeb0fd05165bd0dc9e96619ef9a7791c3f369618bc04de148b764eb7bacf2d7bffd2710b625a0491c83ab0f66a816f1b9d685ca392e16d5dee","1747551","2024-06-04T13:20:00.000",,"LYONS","IL","60534","M","43","IL","D","NONE PRESENT","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"OTHER","OTHER","NORMAL",,,,"TEST NOT OFFERED",,
"O1834573","DRIVER","9c3231b44a79c2aeb0fd05165bd0dc9e96619ef9a7791c3f369618bc04de148b764eb7bacf2d7bffd2710b625a0491c83ab0f66a816f1b9d685ca392e16d5dee","1747548","2024-06-04T13:20:00.000",,"CHICAGO","IL","60651","M","82","IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1835093","DRIVER","db7545da1083a4c72282bde64f33f80851c568dad83348bf87ef0dc48aa8640b2af9f2cde46e4863203d699d9be63a052497fa4c00c476d7185ae0258e1f7422","1748024","2024-06-04T13:20:00.000",,,,,"M",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"FAILED TO YIELD","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835094","DRIVER","db7545da1083a4c72282bde64f33f80851c568dad83348bf87ef0dc48aa8640b2af9f2cde46e4863203d699d9be63a052497fa4c00c476d7185ae0258e1f7422","1748025","2024-06-04T13:20:00.000",,"BERWYN","IL","60402","M","28","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834508","DRIVER","d57f96ad2ee6a3d7f331596c43145a4888b64e3a305cbe94f4e68a08809192869f95976c008e4ec43726a3c0fb229cd5ec044d718023bc12fc32b526d2690003","1747489","2024-06-04T13:15:00.000",,"PLAINFIELD","IL","60586","M","63","IL","B","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"FAILED TO YIELD","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
