"crash_record_id","crash_date_est_i","crash_date","posted_speed_limit","traffic_control_device","device_condition","weather_condition","lighting_condition","first_crash_type","trafficway_type","lane_cnt","alignment","roadway_surface_cond","road_defect","report_type","crash_type","intersection_related_i","private_property_i","hit_and_run_i","damage","date_police_notified","prim_contributory_cause","sec_contributory_cause","street_no","street_direction","street_name","beat_of_occurrence","photos_taken_i","statements_taken_i","dooring_i","work_zone_i","work_zone_type","workers_present_i","num_units","most_severe_injury","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident","injuries_no_indication","injuries_unknown","crash_hour","crash_day_of_week","crash_month","latitude","longitude","location"
"7b6b2b0ad8309948f063df6098415ee7ee7172c01bdd235d2e62d62d9ff4d1c9f26a4de80d921a9fc7bc62bc436994b216b33a0089930567ff4e2930b02c4680",,"2024-06-02T22:00:00.000","30","NO CONTROLS","UNKNOWN","CLEAR","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-06-02T23:15:00.000","IMPROPER OVERTAKING/PASSING","NOT APPLICABLE","80","E","WACKER PL","111",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","22","1","6","41.886919233","-87.624625556","POINT (-87.624625555986 41.886919233411)"
"cec52a6649db76b3264be9ae766841b9bc6e73e64b83e36dbf27a335f8921ea03daaea4e4542920b89cc3d2453d3ba4b9f4d05ded15f260650907c98213386b6",,"2024-06-02T22:00:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2024-06-03T07:50:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","799","W","MARQUETTE RD","723",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","22","1","6","41.772363885","-87.644526822","POINT (-87.644526821625 41.772363884943)"
"50435270e1107c13beef8da7d15056c122f3fa3378db7d27ae378fdfeaede4f1593f84b8400ae523e75788174fbcdeb16503ad1f6076c748dcad054a7daa5c9a",,"2024-06-02T21:49:00.000","10","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","SIDESWIPE SAME DIRECTION","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2024-06-02T21:49:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","6631","S","HARTWELL AVE","322",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","21","1","6","41.77405722","-87.621376054","POINT (-87.621376054156 41.774057219989)"
"f7cddf2c11b00c52763bca20094cff0dfa3ab43b534a0cda791d76069d4aff43bd3d9447833fd7d28180cc8c09fa2b3c2695c4269ac51812e4b38e5892484ab1",,"2024-06-02T21:46:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2024-06-02T22:05:00.000","FAILING TO YIELD RIGHT-OF-WAY","UNABLE TO DETERMINE","9700","S","GREENWOOD AVE","511",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","2","0","21","1","6","41.718499532","-87.597238172","POINT (-87.597238171949 41.718499531546)"
"cd2b26359b20be513cc895918c18e7b1e7381c75916bab46ab2c54e73db53485f26c1ccd49cc92fffae513022698c98c3b1f25b71fb5c08de0cbc3826197b28d",,"2024-06-02T21:45:00.000","30","STOP SIGN/FLASHER","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-03T08:33:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","2201","W","LAWRENCE AVE","1911",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","21","1","6","41.968574132","-87.684099316","POINT (-87.684099316484 41.968574131915)"
"d434fe1e692a743897dc39c1aec54b9984d0c5098e88564f9e954ab2f8abeb3518f9b31e9f474846e985fe855c77bf8bd220382297bbb745c11947431e917934",,"2024-06-02T21:45:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","UNKNOWN","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-06-03T09:53:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","1200","S","LAKE SHORE DR SB","132",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","6","0","21","1","6","41.867484227","-87.619150383","POINT (-87.619150383382 41.867484227164)"
"ef0a81cac5f8cedbe0cc240be8ffca221788be17c96da05b7d6da1053bf0b620b07e1184a139d06eef6d60443876ff6b1adbcdc16ccd74094ef363d9ea75306e",,"2024-06-02T21:45:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-06-02T21:50:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","4550","S","ASHLAND AVE","924",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","21","1","6","41.810733178","-87.665174332","POINT (-87.665174331876 41.810733178099)"
"25f9787074bae890f5d5b5b7623070adc1a84ed838d93290f5848e6c9098fa9125bfe0d4829294d3545d9cbcfab2f48d470375c772b41401b0fdc7b47af3f950",,"2024-06-02T21:35:00.000","30","UNKNOWN","UNKNOWN","CLEAR","DUSK","SIDESWIPE SAME DIRECTION","T-INTERSECTION",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"$501 - $1,500","2024-06-02T23:55:00.000","NOT APPLICABLE","UNABLE TO DETERMINE","300","S","RACINE AVE","1231",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","21","1","6","41.877755732","-87.657165195","POINT (-87.657165195244 41.877755732219)"
"e4c1d96fcc6d13f94b38d38a80b2a633a88c4e0233709050eb29ea57fdae9c341051acd932e9357c0a008e7dc1c71ede38f70a9f0c64e27a359ff35df04a89a8",,"2024-06-02T21:35:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","ANGLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-06-02T21:37:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","4800","S","MICHIGAN AVE","224",,,,,,,"2","NONINCAPACITATING INJURY","2","0","0","2","0","0","0","21","1","6","41.807373002","-87.622930555","POINT (-87.622930554709 41.807373001937)"
"909f14825b39fbbba0b51be42da8cd0d83c97ba5f404a4dc48d0a390f43949497309937b9ea5e12da912c71d9d04bc1d91554e0454ef0d640f675f24d2fd24c5",,"2024-06-02T21:30:00.000","30","NO CONTROLS","NO CONTROLS","RAIN","DARKNESS","FIXED OBJECT","NOT DIVIDED",,"CURVE, LEVEL","WET","RUT, HOLES","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2024-06-05T19:00:00.000","NOT APPLICABLE","NOT APPLICABLE","749","E","57TH DR","233",,,,,,,"1","NO INDICATION OF INJURY","0","0","0","0","0","1","0","21","1","6","41.79119904","-87.606300902","POINT (-87.606300901939 41.791199040167)"
"9f785c35cdc44ea8208e88a3964a3606cc2c9d2a1d242b80e5f9a9ee52ea7c5b7391675181cae1daf107ec9501c64d3db53a177f32e6fa37d5ff3c3e8f8a48ab",,"2024-06-02T21:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2024-06-02T22:15:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","4812","S","LOOMIS BLVD","933",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","21","1","6","41.806415288","-87.660192564","POINT (-87.660192564373 41.806415287559)"
"7a6c1fdcb3e260f6a2b8123da0e33df1cf9e38a39ebef692de19838f1f8e32edc965d3046503f4df9d192132fe5b8ecd4bb209419b27ca0b04448a56206c703e",,"2024-06-02T21:27:00.000","15","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","$500 OR LESS","2024-06-02T22:59:00.000","NOT APPLICABLE","NOT APPLICABLE","4429","S","FRANCISCO AVE","922",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","21","1","6","41.812813233","-87.69664882","POINT (-87.696648819862 41.812813232508)"
"578e0d4c5499f4593772b858442f1823aa86660fecba43f72e84ebafc87c9a105ed29f18fda26612ffa0fc366da248bd2198d70d3458c7b704088f49b290fa96",,"2024-06-02T21:25:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-06-02T21:30:00.000","IMPROPER TURNING/NO SIGNAL","NOT APPLICABLE","100","W","CERMAK RD","131",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","21","1","6","41.852991219","-87.629386933","POINT (-87.629386933044 41.852991219253)"
"78b346e946f23643e35a046452ffeb3c5cdc6b73be6815b5014b965007b34bd10dd045ed32b944036d29d434cb114d07e44ca605931470123baff010f3307a78",,"2024-06-02T21:20:00.000","20","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-02T22:15:00.000","IMPROPER BACKING","UNABLE TO DETERMINE","911","W","RANDOLPH ST","1224","Y",,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","21","1","6","41.884249178","-87.650264212","POINT (-87.650264212141 41.884249178319)"
"94c64e42188e158e0801f55886d2a011cb69377c30e6ace3dce7e783eba1504fec78b0c3f269ac84a739158d0af532077675f93ddfba55aa5cea05d4aa88b809",,"2024-06-02T21:20:00.000","20","NO CONTROLS","NO CONTROLS","UNKNOWN","DARKNESS, LIGHTED ROAD","SIDESWIPE OPPOSITE DIRECTION","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","$500 OR LESS","2024-06-02T21:36:00.000","DRIVING ON WRONG SIDE/WRONG WAY","DRIVING ON WRONG SIDE/WRONG WAY","4413","W","BELDEN AVE","2522",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","21","1","6","41.922418877","-87.737107014","POINT (-87.737107013575 41.922418876808)"
"9da09d8ba58c04156733d1c9f768348849c8d6f552116257959e98cf3f5db1f9723e697136853f1e69cb3d0e064c27fef45815c02dbc60d8f37c66d5d4d1bf17",,"2024-06-02T21:20:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DARKNESS","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2024-06-02T21:30:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","3500","S","EMERALD AVE","915",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","21","1","6","41.83067275","-87.645034036","POINT (-87.645034035501 41.830672750274)"
"0a6512d6b27aab0c6e34603bb7adc513f52bddee62226d16872beb3bf6a5410b0122e39f57df403427629e12d13cef5a6391fffc302bac6af7450092f211bc61",,"2024-06-02T21:15:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","PEDALCYCLIST","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2024-06-03T17:13:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","6300","S","PULASKI RD","813",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","21","1","6","41.778636469","-87.722906356","POINT (-87.722906355685 41.778636468781)"
"5f2a5ce9251230676e01478fbf05967f912a31a92657fee1d28caf836ffdf1f4d870d40615ed48e131b4908571bb75c3b6106e2d9f1eb2efab271972331e2f40",,"2024-06-02T21:15:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-06-05T17:00:00.000","IMPROPER OVERTAKING/PASSING","UNABLE TO DETERMINE","117","W","59TH ST","232",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","21","1","6","41.787202542","-87.628366891","POINT (-87.628366890556 41.787202542369)"
"76c7d8c9b4d5f466929e0bffe507a514de919e6c441b93cef8eb0edd7438e5fba22a4e3ce80997b80cad75520be79f342795dd1c27054fcb1f6814098b014daf",,"2024-06-02T21:09:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS","REAR END","UNKNOWN INTERSECTION TYPE",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2024-06-04T21:00:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","1637","W","NORTH AVE","1433",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","21","1","6","41.910499875","-87.66920617","POINT (-87.669206169531 41.910499875487)"
"7482a3607ac7a1610b22cefbffbf5b2ec479cdf085ab82c1f6e4f2090ba4df195c8c138ecf79146ee8c49a63513e339d576152ea18196710144fdcf9d1e70962",,"2024-06-02T21:08:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","UNKNOWN","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-02T23:10:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","451","W","WRIGHTWOOD AVE","1935",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","21","1","6","41.93071051","-87.640947918","POINT (-87.640947918429 41.930710510451)"
"32946b9e68682d2a832f68d09dc6df746c7454f969fd1881ffdddc722ecd47fc5f05b52dcfc2962de3ca624aa3d5fa526618a57257fb39a797205e6c8ab95bb8",,"2024-06-02T21:00:00.000","30","UNKNOWN","UNKNOWN","CLEAR","DARKNESS","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-02T23:40:00.000","CELL PHONE USE OTHER THAN TEXTING","UNABLE TO DETERMINE","2801","S","DR MARTIN LUTHER KING JR DR","133","Y",,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","21","1","6","41.843271243","-87.617088245","POINT (-87.617088244808 41.84327124309)"
"991f4721530616cb4f3698a583b111ab941ee9666b021567efd178e31382f1167a849364708c372caa379e70ae45a4a2bf8e11f98ebb6476973efc68074bd585","Y","2024-06-02T21:00:00.000","30","STOP SIGN/FLASHER","UNKNOWN","UNKNOWN","DARKNESS","ANGLE","UNKNOWN INTERSECTION TYPE",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH","Y",,,"$501 - $1,500","2024-06-04T09:30:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","4400","W","GLADYS AVE","1131",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","21","1","6","41.876164239","-87.735442679","POINT (-87.735442678698 41.876164238976)"
"ea9fcd65201e18116e366711fb20c7c3813b64162c2240975342bb81444fd2a3b017a10a1b0286bb5252253b36a7b643086232944771fa16e14063c8aabe7419",,"2024-06-02T21:00:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","TURNING","T-INTERSECTION",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-02T21:50:00.000","FAILING TO YIELD RIGHT-OF-WAY","FAILING TO YIELD RIGHT-OF-WAY","1634","E","103RD ST","431",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","21","1","6","41.707913602","-87.584085717","POINT (-87.584085716525 41.707913601503)"
"3d93e87560a58cecaf53859f8f9d4411d644f4ef7cecb8a916a2474daf89ca97dedd9b54bb96dec5e8054383f6a1ea06d648c9852aeca9b87d0b3f3eacbd6a74",,"2024-06-02T20:57:00.000","30","NO CONTROLS","UNKNOWN","CLEAR","DARKNESS","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-06-02T20:57:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","8143","W","IRVING PARK RD","1631",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","2","0","20","1","6","41.952072215","-87.831051607","POINT (-87.831051607373 41.952072215189)"
"1bd2cb8b6e13cac0ed03aa7eb3952c15bf59e94cbbe39222cfbc3fcfce646330a895e90c30ca7e081f83552829577d3b34bfcd427a8602fcc09fcfc35011ee30",,"2024-06-02T20:40:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","REAR END","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-02T20:40:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","5202","N","CENTRAL AVE","1622",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","20","1","6","41.975791898","-87.768624752","POINT (-87.768624752097 41.975791897836)"
"124fbecca5de85f509a9e87b041c17025bea24039da3c51eb26fd0a6ddc56a56234a971af1e8d5027434d3396c4bec83c1289c10e5a6837787f56db480f880c6",,"2024-06-02T20:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2024-06-03T14:28:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","5800","S","LAKE SHORE DR","331","Y",,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","20","1","6","41.789978993","-87.579020249","POINT (-87.579020248594 41.789978993058)"
"ff119223eaa5803f7d67de8f0f7b4b374f14b739f7650231bc25094ee3a21dea4bdeb2179c0ac9b7905493108329ad4224591353fcc54bec5235ca5cc20978ae",,"2024-06-02T20:30:00.000","30","NO CONTROLS","NO CONTROLS","RAIN","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-06-03T09:58:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","750","N","HAMLIN AVE","1112",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","20","1","6","41.895141972","-87.721327943","POINT (-87.721327942787 41.895141972022)"
"5c2034f23048908d9a47e5161e2ec230d9bec41bdf8b0d51507bae58f18ea338d3cd46347bc388813ff229cea50b48f60b07b865a8a74bdad5eb5aa506ab5205",,"2024-06-02T20:26:00.000","30","TRAFFIC SIGNAL","UNKNOWN","CLEAR","DUSK","REAR END","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2024-06-02T20:31:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER","1345","N","PULASKI RD","2535",,"Y",,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","20","1","6","41.90579384","-87.726251137","POINT (-87.726251137072 41.905793840339)"
"8695c336e55b07caa66cc6bd9df7b25733abb1cbe209337f8dc408ac5e7052bb9011862f8ecdd6f59133b50fe48698bcfa30516e3391811199b828e8443a9fe7",,"2024-06-02T20:25:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DUSK","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,"Y","$501 - $1,500","2024-06-02T21:00:00.000","IMPROPER TURNING/NO SIGNAL","NOT APPLICABLE","3555","W","POLK ST","1133",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","20","1","6","41.870733864","-87.715283404","POINT (-87.715283403646 41.870733863763)"
"13ab6d974ce2737b93203c5596e9828164ad7c53210e303bbd933a0e6f8b8018744f23b338773742d8106346c98e2c90b34bc0b1cf25b6f6641c44739bb75be6",,"2024-06-02T20:13:00.000","20","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PEDESTRIAN","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-06-02T20:13:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","3199","N","BELMONT HARBOR ACCESS RD","1934",,,,,,,"3","INCAPACITATING INJURY","2","0","2","0","0","1","0","20","1","6","41.940701181","-87.637917595","POINT (-87.637917594737 41.940701181139)"
"d1d53166a439a25eac5b6cb1a088e7469e6f749935b5ec71b91fc22edcd84b020de719d99776900956e44d5c5ea278e8428ac536b1968ecd4e9fe95c95f36f18",,"2024-06-02T20:01:00.000","30","UNKNOWN","UNKNOWN","CLEAR","DAYLIGHT","REAR END","FOUR WAY",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2024-06-02T21:20:00.000","NOT APPLICABLE","NOT APPLICABLE","6301","S","STATE ST","312",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","4","0","20","1","6","41.780005004","-87.625229245","POINT (-87.625229244853 41.780005004017)"
"5f5adf69541b05318b22d00337f11bab2b511a19efc1a7663f7bd35d6b2af2eb1caccebfce96afb313af732cf6b7a17eddce318ad6402d07616d2fbfe6a317c6","Y","2024-06-02T20:00:00.000","20","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","PARKED MOTOR VEHICLE","UNKNOWN",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-06-03T11:00:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","8525","S","DORCHESTER AVE","412",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","20","1","6","41.739728605","-87.59019765","POINT (-87.590197649557 41.739728605409)"
"688439ff2ffa7c507adcb0373909a6eb7f5875d9be10b37a1deffc3b67742ef73bc44300728d57f82419c9821786f182ac8f90ee3eb342724e5833e682748dc4",,"2024-06-02T19:52:00.000","30","TRAFFIC SIGNAL","UNKNOWN","UNKNOWN","UNKNOWN","REAR END","FOUR WAY",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2024-06-02T21:15:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","3602","W","26TH ST","1013",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","1","6","41.844492445","-87.714942695","POINT (-87.714942694885 41.844492445433)"
"01c398e29037b9c9a5aba5ec74221f0d968d0bdafdfc0b39c1727371f28daae3e4bcad9c26e6712e4e5384c45db4d02b8dd52bf86911c95e8c358f479e71902a",,"2024-06-02T19:47:00.000","35","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DUSK","REAR END","CENTER TURN LANE",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-06-02T21:20:00.000","FOLLOWING TOO CLOSELY","UNABLE TO DETERMINE","9879","S","MICHIGAN AVE","511",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","1","6","41.714740639","-87.620265432","POINT (-87.620265431946 41.714740639354)"
"65c9e951989828317a4297d9c548badfdb6ebd824f8687a45b0c98c26d0c2cb587dc605dfa83c547e3c32fe68bad96167078e30b07c2d3717616a5e5f2079f06",,"2024-06-02T19:26:00.000","30","TRAFFIC SIGNAL","UNKNOWN","CLEAR","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2024-06-02T22:58:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","11251","S","MARSHFIELD AVE","2234",,,,,,,"2","INCAPACITATING INJURY","3","0","2","1","0","0","0","19","1","6","41.688796028","-87.661903661","POINT (-87.661903660892 41.68879602783)"
